price_id,product_id,product_name,product_statement_descriptor,product_tax_code,description,created_utc,amount,currency,interval,interval_count,usage_type,aggregate_usage,billing_scheme,trial_period_days,tax_behavior,gst_rate_metadata,includes_gst_metadata,original_price_id_metadata,tax_amount_metadata,money_metadata,usage_limit_for_sessions_metadata,usage_limit_for_appointments_metadata,maximum_auto_renews_metadata,free_trial_metadata,includes_on_demand_metadata,minimum_auto_renews_metadata,studios_metadata,tax_rate_percent_metadata,validity_unit_metadata,location_metadata,freeze_duration_total_metadata,no_of_sessions_metadata,freeze_attempts_metadata,validity_metadata,price_after_tax_metadata,is_intro_offer_metadata,tax_bracket_id_metadata,city_from_host_id_metadata,activate_on_first_use_metadata,number_of_events_metadata,price_type_metadata,paid_trial_amount_metadata,allow_first_membership_only_metadata,auto_renew_metadata,membership_id_metadata,featured_metadata,subscription_type_metadata,pre_tax_price_metadata,duration_unit_metadata,host_id_metadata,type_metadata,modified_at_metadata,counts_as_free_for_payroll_metadata,guest_combined_usage_limit_metadata,price_metadata,duration_metadata,combined_usage_limit_enabled_metadata,host_name_metadata,city_metadata,is_guest_pass_enabled_metadata,disabled_metadata,is_single_buy_metadata,free_trial_duration_in_days_metadata,membership_name_metadata,valid_for_metadata,created_at_metadata,session_count_metadata,order_number_metadata,momence_id_metadata
price_1PGibBFDEp8YEMWa0lnEGUoL,prod_Q6wUGgwX9m2IRB,12 Class Package,,,,2024-05-15 14:14,16343.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1PGh9iFDEp8YEMWarjPAFWiT,prod_Q6uzLzROmu5Fhj,One Month Unlimited Membership,,,,2024-05-15 12:42,16815.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1PGGhxFDEp8YEMWaisOAwcjn,prod_Q6TfYo4C2ffqXg,Physique57 10 studio private classes,,,,2024-05-14 08:27,59000.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1PFuIXFDEp8YEMWa4SX8BK52,prod_Q66VetVlS7ciCw,"3 Peanut Cacoa Mini, 2 Regular Granola Bar",,,,2024-05-13 08:31,645.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1PEtl1FDEp8YEMWakpnZNU2g,prod_Q53sMCs5Pr9DgH,Miss Mountain Dawn,,,,2024-05-10 13:45,1190.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1PEo6yFDEp8YEMWaSh2gqvDQ,prod_Q4y35TV8OXAOuW,6 months unlimited membership with 15% Discount,,,,2024-05-10 07:43,76464.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1PE1IsFDEp8YEMWaPYorpoPx,prod_Q49cHPASOwkH6r,20 Single Class with 10% discount,,,,2024-05-08 03:36,29736.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1PDdRLFDEp8YEMWa0DTx6pIM,prod_Q3kx8gC3q7crcf,10 Studio Private Class,,,,2024-05-07 02:07,59000.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1PBWVgFDEp8YEMWafHwns7kW,prod_Q1ZfXnG56hwcsg,3 months unlimited with 20% Olympic discount,,,,2024-05-01 06:19,38940.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1PBI06FDEp8YEMWaCqHEQNqO,prod_Q1KfpF0ZHT0dnC,8 class package,,,,2024-04-30 14:49,9983.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1PBC1gFDEp8YEMWa4qkoSLwq,prod_Q1EUxgviej0NJv,Physique57 studio 3 month + 3 month ( 50%) unlimited membership offer,,,,2024-04-30 08:27,73013.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1PAnlEFDEp8YEMWaPxCkQRai,prod_Q0pQ9neQFkdBCa,6 Months Unlimited with 20% Discount,,,,2024-04-29 06:32,76464.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1PAmsxFDEp8YEMWanRKnDo87,prod_Q0oVxrnMTaiQuJ,12 Class Package with 10% discount,,,,2024-04-29 05:36,14708.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1P9ilIFDEp8YEMWaj1IsMMIS,prod_PziB44UJRATqg0,Physique57 single virtual private class,,,,2024-04-26 07:00,5310.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1P91MYFDEp8YEMWaSvCsoBOX,prod_PyzLcUlj8BG7Hr,Physique57 3 months unlimited membership 40k offer,,,,2024-04-24 08:39,40000.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1P8zSyFDEp8YEMWaz7F6Mhwm,prod_PyxNseGzrRUeKy,Studio 6 month unlimited with 15% discount,,,,2024-04-24 06:38,81243.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1P8ZRxFDEp8YEMWaNrFC0Hla,prod_PyWUEfDVY4tMBr,Studio Private classes-20 with 10% discount,,,,2024-04-23 02:51,106200.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1P8DjbFDEp8YEMWaqpUXmQlc,prod_PyA31tzv9S5Y2W,Studio virtual private classes -20,,,,2024-04-22 03:40,106200.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1P7yb1FDEp8YEMWaSTdUKprz,prod_PxuPHy3zeXpfss,4 class package,,,,2024-04-21 11:30,5841.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1P7vpTFDEp8YEMWaEmWqM6bf,prod_PxrY50wAAMLwIs,1 month unlimited membership,,,,2024-04-21 08:32,15134.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1P6ot8FDEp8YEMWaccUcD5e5,prod_PwiJc8QxJbwNhp,1 month unlimited membership,,,,2024-04-18 06:56,14292.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1P6VbEFDEp8YEMWaZ83ULWwU,prod_PwOOEPt4n0knS7,3 months unlimited membership @15% discount,,,,2024-04-17 10:20,41374.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1P4bmaFDEp8YEMWaAx1ry202,prod_PuQdKahHbAuNG8,2 Raw Granola Bar,,,,2024-04-12 04:32,580.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1P4J3aFDEp8YEMWanlTshLYQ,prod_Pu7I39921zkqfR,Studio 1-month unlimited membership with 20% discount,,,,2024-04-11 08:32,13452.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1P4IKiFDEp8YEMWaFxkqoW6e,prod_Pu6XkhTBYVqHn5,Flex 10 Class Package,,,,2024-04-11 07:46,16520.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1P4IKQFDEp8YEMWas6tPHD8P,prod_Pu6XzgfQMa1V1g,Flex 10 class Package,,,,2024-04-11 07:45,16520.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1P4FSGFDEp8YEMWajjL5uAGf,prod_Pu3ZD0ScHirboz,Two Single Class Payment,,,,2024-04-11 04:41,3304.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1P3J3wFDEp8YEMWaXplNPc4m,prod_Pt5EBkMahnZLLy,2 Studio private classes - Gayatri Bed,,,,2024-04-08 14:20,11800.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1P3Iw4FDEp8YEMWaJSliEQMg,prod_Pt56cLSwlTybVK,Studio Annual monthly unlimited with 10% plus seed tights & hoodie,,,,2024-04-08 14:12,20604.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1P1M9HFDEp8YEMWaJ9MrbMqT,prod_Pr4HUkfHad2WbJ,8 studio Private classes (10% discount) + Grippy Sock,,,,2024-04-03 05:14,43636.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1P13M7FDEp8YEMWabVus0E8i,prod_PqkrjQc9h5v28c,New comers One Month Unlimited Membership,,,,2024-04-02 09:10,14292.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1OzH4sFDEp8YEMWaJZp2jrkJ,prod_PouuxedBXhv712,Taarika Mariwala - 16 Studio Private classes + 2 Virtual Private classes,,,,2024-03-28 11:25,105020.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1OzDF3FDEp8YEMWavxpA1veD,prod_PoqwcD5za4RQGa,The Good Bug - Bye Bye Bloat,,,,2024-03-28 07:19,1398.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1Oir0CFDEp8YEMWa2gCAdBAC,prod_PXwuwodkMHZ5iL,Physique57 Yearly Membership- Monthly Installment,,,,2024-02-12 04:20,14075.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1OiqoHFDEp8YEMWaYLmnl1wX,prod_PXwh8XL1gkYeA9,Physique57 Single class,,,,2024-02-12 04:08,1652.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1OiZyKFDEp8YEMWa1Wvu7MQQ,prod_PXfInkbZ380kNa,Physique57 One Month Membership,,,,2024-02-11 10:09,16815.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1OiF1CFDEp8YEMWas2T6zQr1,prod_PXJeiZh8Sr6mea,4 class package,,,,2024-02-10 11:46,5841.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1OhoZhFDEp8YEMWa95vw2EEG,prod_PWsKsT5Cui3EyU,2 Studio Private Classes,,,,2024-02-09 07:32,11800.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1OgiwpFDEp8YEMWa65COXndb,prod_PVkRpXhUtf6HZ1,Studio 12 class package,,,,2024-02-06 07:20,16343.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1OgKRrFDEp8YEMWahlyKBDDr,prod_PVL8WH7XyYGEGr,2 Single Classes Payment Link,,,,2024-02-05 05:10,3304.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1OfbI5FDEp8YEMWamsb7QM4d,prod_PUaTI0LsPAShrm,8-class package,,,,2024-02-03 04:57,11092.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1ObylGFDEp8YEMWa6IyiX0LD,prod_PQqSv639g7kz6O,20 Single Class Pack,,,,2024-01-24 05:12,33040.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1ObkbaFDEp8YEMWa5vePOf5g,prod_PQbpedDxz7C139,Physique57 One Month Unlimited Membership,,,,2024-01-23 14:05,14292.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1OaahzFDEp8YEMWaRAzv3UxW,prod_PPPXWk1TSBwlv8,Nomads 2 bags plus wefast,,,,2024-01-20 09:19,13115.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1OZvEZFDEp8YEMWacFxNdK0y,prod_POifLyx5RvicJo,Physique57 3 Months Unlimited Membership discounted,,,,2024-01-18 13:02,25000.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1OZqDLFDEp8YEMWaqnlMdwCl,prod_POdU9X4wOM1Xt7,Physique57 Yearly Unlimited Membership @20% discount,,,,2024-01-18 07:40,150096.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1OVXozFDEp8YEMWa6MOtdDEb,prod_PKCDTuHlqZtm6X,New comers One Month Unlimited Membership,,,,2024-01-06 11:13,13452.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1OSzelFDEp8YEMWaWZgtrUxu,prod_PHYmE5Rl3pjr20,Christmas Annual offer with 25% discount,,,,2023-12-30 10:20,140715.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1OSe7fFDEp8YEMWaM5Pxkj6B,prod_PHCWQAhIAIVpJ1,Studio 30 class package @15 % discount,,,,2023-12-29 11:21,42126.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1OSe2oFDEp8YEMWaAIX4Nld1,prod_PHCReq2hzLyPSi,Studio 30 Single Class package,,,,2023-12-29 11:16,49568.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1OSFfnFDEp8YEMWa1jkTWOba,prod_PGnGfA36JpuF3B,Christmas Offer : 6 Months Unlimited Membership + 1 Month Unlimited Membership complimentary,,,,2023-12-28 09:14,95580.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1OSFYtFDEp8YEMWaUtev7Yb5,prod_PGn9zihk5kVWoX,Christmas Offer : Annual unlimited Membership @25% discount,,,,2023-12-28 09:07,140715.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1ORsj0FDEp8YEMWaUQRywnEU,prod_PGPYkQPKWNIJrk,Christmas Offer : Annual Unlimited Membership @25% discount,,,,2023-12-27 08:44,140715.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1OIqj5FDEp8YEMWaSbwDGwo8,prod_P74sFRjHHXiHDs,18 virtual private classes,,,,2023-12-02 10:47,95580.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1OHRyEFDEp8YEMWapkANgyNn,prod_P5dEgq7VSxQdOP,20 Single Class package,,,,2023-11-28 14:09,29736.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1OH2bnFDEp8YEMWaCBjOhVZZ,prod_P5D1AaIhfIJ4hq,BLR Annual Unlimited (Launch),,,,2023-11-27 11:04,133104.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1OH2bFFDEp8YEMWaXQrQz04c,prod_P5D1oLci7nULSW,BLR 6 Month Unlimited (Launch),,,,2023-11-27 11:03,72818.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1OH2aTFDEp8YEMWapnjVx4he,prod_P5D0hFblRQa2Qd,BLR 3 Month Unlimited (Launch),,,,2023-11-27 11:02,38784.24,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1OH2ZrFDEp8YEMWaZUg7bQFv,prod_P5Cz5IFdt8uNXp,BLR 1 Month Unlimited (Launch),,,,2023-11-27 11:02,13753.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1OH2Z3FDEp8YEMWaKJSp1mf0,prod_P5CzW9gajF1d9S,BLR 12 Class Package (Launch),,,,2023-11-27 11:01,11334.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1OH2YUFDEp8YEMWalYRbVrvK,prod_P5CySjS3t8ZBAZ,BLR 8 Class Package (Launch),,,,2023-11-27 11:00,7788.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1OH2WPFDEp8YEMWa9mk95J1L,prod_P5CweJasIKyrZ7,BLR NC 2 Week Unlimited,,,,2023-11-27 10:58,6785.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1OH2VOFDEp8YEMWafq9k0ink,prod_P5CvDGqxAh8xQD,BLR Studio Single Class,,,,2023-11-27 10:57,1298.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1OGcHWFDEp8YEMWaVk2TnICi,prod_P4lpdl4INJIt7L,BLR Studio Single Class,,,,2023-11-26 06:57,1100.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1OGHpAFDEp8YEMWapOHig4mq,prod_P4QgqEBTVw2WLD,Studio Single Class,,,,2023-11-25 09:06,1652.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1OGHmVFDEp8YEMWakRDxGi52,prod_P4Qd1IIxpDn6aT,Studio Single Class Link,,,,2023-11-25 09:04,165.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1OFBbgFDEp8YEMWaRok9AhHi,prod_P3ICR1AZWLi2BU,20 Studio private classes with 10% discount,,,,2023-11-22 08:16,106200.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1OCg3dFDEp8YEMWaKAYVBZvR,prod_P0hSg8eu3PUABt,20 Single Class Package,,,,2023-11-15 10:10,33040.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1O5TQvFDEp8YEMWaMUNAYpp5,prod_OtFwiAOiRfPZUt,Studio 3 Month Unlimited,,,,2023-10-26 13:17,48675.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1NsJywFDEp8YEMWaR9i0P5kf,prod_OffJD2sZCwNX8i,TEST,,,,2023-09-20 06:33,1.00,inr,month,1,licensed,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1Ns0taFDEp8YEMWa5YftGMHS,prod_OfLaFrxoE9TCzM,Studio 3 Month Unlimited - Monthly Payment,,,,2023-09-19 10:11,16225.00,inr,month,1,licensed,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1NeskcFDEp8YEMWa9RWFnByc,prod_OMe1YSImNKWo6Z,Studio Single Class,,,,2023-08-14 04:51,1600.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1NebPEFDEp8YEMWayjUiF3Kc,prod_ONMFzKyMiJWZvl,Studio 30 Single Class Pack,,,,2023-08-13 10:20,49560.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1NebOQFDEp8YEMWaZco1MWCp,prod_ONMDobeK3sJqBQ,Studio 10 Single Class Pack,,,,2023-08-13 10:19,16520.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1NebNEFDEp8YEMWaANZmnpaZ,prod_ONMERyQa3xP5Pq,Studio 20 Single Class Pack,,,,2023-08-13 10:18,33040.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1NdDYcFDEp8YEMWafCqxqJHd,prod_OQ3fyptZgXUzRG,Studio Add-On Private,,,,2023-08-09 14:40,3540.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1NabZCFDEp8YEMWarUM98cVR,prod_ONMH6q6F7BSHLR,Studio 4 Class Package,,,,2023-08-02 09:42,5841.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1NabYMFDEp8YEMWadTX584Bv,prod_ONMGKlsfTEsaUr,Studio 6 Month Unlimited Membership,,,,2023-08-02 09:41,97350.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
